Profundidad,Densidad,PEF,Zeff,Core,Seccion,Porosidad,Permeabilidad
760.5344488,2.1498508,1.9961483,12.116771,C003,T009,,
760.5364993,2.1503391,2.0665014,12.233915,C003,T009,,
760.5385499,2.1523161,2.0411456,12.192032,C003,T009,,
760.5406004,2.1495306,1.9872785,12.101791,C003,T009,,
760.5426509,2.1562252,1.9293087,12.002681,C003,T009,,
760.5447014,2.1514552,1.9665601,12.066612,C003,T009,,
760.546752,2.1499267,1.8750664,11.907976,C003,T009,,
760.5488025,2.1400986,1.8679979,11.89549,C003,T009,,
760.550853,2.1524205,1.7665125,11.712336,C003,T009,,
760.5529035,2.1414962,1.7900829,11.755539,C003,T009,,
760.5549541,2.1504772,1.7086596,11.604503,C003,T009,,
760.5570046,-999,-999,-999,C003,T009,,
760.5590551,-999,-999,-999,C003,T009,,
760.5611056,-999,-999,-999,C003,T009,,
760.5631562,-999,-999,-999,C003,T009,,
760.5652067,-999,-999,-999,C003,T009,,
760.5672572,-999,-999,-999,C003,T009,,
760.5693077,2.1285522,2.0533695,12.212271,C003,T009,,
760.5713583,2.1665022,1.9937143,12.112665,C003,T009,,
760.5734088,2.1750503,2.0147581,12.148044,C003,T009,,
760.5754593,2.1826692,1.9957157,12.116041,C003,T009,,
760.5775098,2.1778622,2.0069571,12.13496,C003,T009,,
760.5795604,2.1882818,2.0194933,12.155968,C003,T009,,
760.5816109,2.1953318,2.0294549,12.172595,C003,T009,,
760.5836614,2.2013228,2.029072,12.171957,C003,T009,,
760.5857119,2.2067175,1.9880934,12.103169,C003,T009,,
760.5877625,2.2033234,1.9679974,12.069061,C003,T009,,
760.589813,2.2052875,1.957128,12.050508,C003,T009,,
760.5918635,2.205219,1.9339514,12.010697,C003,T009,,
760.593914,2.2022769,1.9299053,12.003712,C003,T009,,
760.5959646,2.1950254,1.9592669,12.054164,C003,T009,,
760.5980151,2.1936142,1.9436017,12.027315,C003,T009,,
760.6000656,2.1887031,1.9332235,12.009441,C003,T009,,
760.6021161,2.1845198,1.9160656,11.979738,C003,T009,,
760.6041667,2.1874056,1.8954253,11.943751,C003,T009,,
760.6062172,2.1853266,1.8978081,11.94792,C003,T009,,
760.6082677,2.1816008,1.9053608,11.961109,C003,T009,,
760.6103182,2.1803327,1.9036745,11.958168,C003,T009,,
760.6123688,2.1786916,1.9067373,11.963509,C003,T009,,
760.6144193,2.1745121,1.9024222,11.955982,C003,T009,,
760.6164698,2.1750722,1.8796666,11.916084,C003,T009,,
760.6185203,2.1640313,1.8633254,11.887217,C003,T009,,
760.6205709,2.1530311,1.8750764,11.907994,C003,T009,,
760.6226214,2.1498532,1.8539243,11.870527,C003,T009,,
760.6246719,2.1463521,1.8487552,11.861324,C003,T009,,
760.6267224,2.1364305,1.8430403,11.851128,C003,T009,,
760.628773,2.1332631,1.8335475,11.83414,C003,T009,,
760.6308235,2.1271203,1.8382605,11.842582,C003,T009,,
760.632874,2.1242275,1.8438467,11.852568,C003,T009,,
760.6349245,2.1236961,1.84181,11.84893,C003,T009,,
760.6369751,2.118938,1.8261805,11.820913,C003,T009,,
760.6390256,2.1142213,1.8393574,11.844545,C003,T009,,
760.6410761,2.1135864,1.8281803,11.824508,C003,T009,,
760.6431266,2.1160097,1.8245448,11.817971,C003,T009,,
760.6451772,2.1119785,1.8221591,11.813677,C003,T009,,
760.6472277,2.1144476,1.8097839,11.791335,C003,T009,,
760.6492782,2.1186347,1.8275533,11.823381,C003,T009,,
760.6513287,2.1174307,1.8236229,11.816312,C003,T009,,
760.6533793,2.114526,1.8276591,11.823571,C003,T009,,
760.6554298,2.1105273,1.8244423,11.817787,C003,T009,,
760.6574803,2.1043942,1.8182032,11.806547,C003,T009,,
760.6595308,2.099369,1.8191713,11.808293,C003,T009,,
760.6615814,2.0972826,1.8132976,11.79769,C003,T009,,
760.6636319,2.0986428,1.8072064,11.786668,C003,T009,,
760.6656824,2.094959,1.8133323,11.797752,C003,T009,,
760.6677329,2.09762,1.8161234,11.802794,C003,T009,,
760.6697835,2.0971901,1.8151325,11.801005,C003,T009,,
760.671834,2.1028399,1.8069768,11.786252,C003,T009,,
760.6738845,2.103792,1.8223205,11.813967,C003,T009,,
760.675935,2.1049175,1.8218336,11.81309,C003,T009,,
760.6779856,2.1068828,1.8357841,11.838148,C003,T009,,
760.6800361,2.1109974,1.8563577,11.874853,C003,T009,,
760.6820866,2.1146057,1.8550899,11.8726,C003,T009,,
760.6841371,2.1193969,1.8476342,11.859326,C003,T009,,
760.6861877,2.1200333,1.857048,11.876079,C003,T009,,
760.6882382,2.1253214,1.8756143,11.908943,C003,T009,,
760.6902887,2.1296523,1.8917221,11.937264,C003,T009,,
760.6923392,2.1373558,1.8819776,11.920152,C003,T009,,
760.6943898,2.138689,1.874348,11.906709,C003,T009,,
760.6964403,2.1430101,1.8773451,11.911994,C003,T009,,
760.6984908,2.1456532,1.8659687,11.891899,C003,T009,,
760.7005413,2.149951,1.8588533,11.879285,C003,T009,,
760.7025919,2.1532907,1.8584075,11.878494,C003,T009,,
760.7046424,2.1530013,1.8749421,11.907757,C003,T009,,
760.7066929,2.1524534,1.8638989,11.888233,C003,T009,,
760.7087434,2.1565895,1.853927,11.870532,C003,T009,,
760.710794,2.1600585,1.8406935,11.846934,C003,T009,,
760.7128445,2.1659939,1.8315883,11.830626,C003,T009,,
760.714895,2.1723747,1.837487,11.841198,C003,T009,,
760.7169455,2.1722381,1.8267369,11.821914,C003,T009,,
760.7189961,2.171324,1.8292724,11.826469,C003,T009,,
760.7210466,2.1757674,1.8230901,11.815353,C003,T009,,
760.7230971,2.1777048,1.8226862,11.814626,C003,T009,,
760.7251476,2.1814573,1.8108515,11.793267,C003,T009,,
760.7271982,2.1817563,1.8091906,11.790261,C003,T009,,
760.7292487,2.1834393,1.80563,11.783811,C003,T009,,
760.7312992,2.1850171,1.8090155,11.789944,C003,T009,,
760.7333497,2.1903954,1.7962042,11.766691,C003,T009,,
760.7354003,2.1900427,1.805194,11.783021,C003,T009,,
760.7374508,2.1889586,1.8106862,11.792968,C003,T009,,
760.7395013,2.1871452,1.8153484,11.801395,C003,T009,,
760.7415518,2.1891809,1.7995559,11.772786,C003,T009,,
760.7436024,2.1900265,1.8015103,11.776337,C003,T009,,
760.7456529,2.1884522,1.8017393,11.776752,C003,T009,,
760.7477034,2.190202,1.80823,11.788522,C003,T009,,
760.7497539,2.1875901,1.8237073,11.816464,C003,T009,,
760.7518045,2.1850932,1.8326291,11.832493,C003,T009,,
760.753855,2.1790462,1.8475403,11.859158,C003,T009,,
760.7559055,2.1751485,1.8749833,11.90783,C003,T009,,
760.757956,2.1730242,1.8787014,11.914384,C003,T009,,
760.7600066,2.1709185,1.8783728,11.913805,C003,T009,,
760.7620571,2.1668899,1.8832026,11.922307,C003,T009,,
760.7641076,2.1650319,1.8700118,11.899051,C003,T009,,
760.7661581,2.1554875,1.9000245,11.951794,C003,T009,,
760.7682087,2.1468203,1.933103,12.009233,C003,T009,,
760.7702592,2.1550949,1.8978565,11.948005,C003,T009,,
760.7723097,2.167593,1.8602968,11.881847,C003,T009,,
760.7743602,2.1752908,1.8106141,11.792837,C003,T009,,
760.7764108,2.1793447,1.7800312,11.737165,C003,T009,,
760.7784613,2.1826744,1.7486737,11.679362,C003,T009,,
760.7805118,2.1778381,1.7606131,11.701458,C003,T009,,
760.7825623,2.172339,1.7593315,11.699091,C003,T009,,
760.7846129,2.1903126,1.6468098,11.486262,C003,T009,,
760.7866634,2.1776586,1.6706064,11.532129,C003,T009,,
760.7887139,2.167403,1.687613,11.56462,C003,T009,,
760.7907644,2.1624913,1.6754439,11.541395,C003,T009,,
760.792815,2.1562431,1.6804113,11.55089,C003,T009,,
760.7948655,2.1507726,1.6725006,11.535759,C003,T009,,
760.796916,2.1488309,1.6736419,11.537946,C003,T009,,
760.7989665,2.1458266,1.6733907,11.537465,C003,T009,,
760.8010171,2.1359987,1.6882559,11.565843,C003,T009,,
760.8030676,2.1302795,1.6953884,11.579396,C003,T009,,
760.8051181,2.1185956,1.7124836,11.611711,C003,T009,,
760.8071686,2.1045694,1.6999317,11.588007,C003,T009,,
760.8092192,2.0956635,1.679031,11.548254,C003,T009,,
760.8112697,2.0941193,1.6643147,11.520048,C003,T009,,
760.8133202,2.0903444,1.6383107,11.469765,C003,T009,,
760.8153707,2.1020854,1.5328586,11.25974,C003,T009,,
760.8174213,2.1191211,1.4877124,11.166625,C003,T009,,
760.8194718,2.1350226,1.4289267,11.042269,C003,T009,,
760.8215223,-999,-999,-999,C003,T009,,
760.8235728,-999,-999,-999,C003,T009,,
760.8256234,-999,-999,-999,C003,T009,,
760.8276739,-999,-999,-999,C003,T009,,
760.8297244,-999,-999,-999,C003,T009,,
760.8317749,-999,-999,-999,C003,T009,,
760.8338255,-999,-999,-999,C003,T009,,
760.835876,-999,-999,-999,C003,T009,,
760.8379265,-999,-999,-999,C003,T009,,
760.839977,-999,-999,-999,C003,T009,,
764,-999,-999,-999,C004,T001,,
764.0020505,-999,-999,-999,C004,T001,,
764.0041011,-999,-999,-999,C004,T001,,
764.0061516,-999,-999,-999,C004,T001,,
764.0082021,-999,-999,-999,C004,T001,,
764.0102526,-999,-999,-999,C004,T001,,
764.0123032,-999,-999,-999,C004,T001,,
764.0143537,-999,-999,-999,C004,T001,,
764.0164042,-999,-999,-999,C004,T001,,
764.0184547,-999,-999,-999,C004,T001,,
764.0205053,-999,-999,-999,C004,T001,,
764.0225558,-999,-999,-999,C004,T001,,
764.0246063,-999,-999,-999,C004,T001,,
764.0266568,2.0191436,1.7903128,11.755958,C004,T001,,
764.0287074,2.021445,1.8148668,11.800525,C004,T001,,
764.0307579,2.0254943,1.8566533,11.875378,C004,T001,,
764.0328084,2.0281086,1.8696923,11.898486,C004,T001,,
764.0348589,2.0253069,1.8605338,11.882268,C004,T001,,
764.0369095,2.0345056,1.8417143,11.848758,C004,T001,,
764.03896,2.0433502,1.825066,11.818909,C004,T001,,
764.0410105,2.0500295,1.7948892,11.764298,C004,T001,,
764.043061,2.0477302,1.8000942,11.773765,C004,T001,,
764.0451116,2.0546165,1.7899882,11.755366,C004,T001,,
764.0471621,2.0486929,1.7894208,11.754331,C004,T001,,
764.0492126,2.0510085,1.791792,11.758656,C004,T001,,
764.0512631,2.0497246,1.7957695,11.7659,C004,T001,,
764.0533137,2.0490527,1.784855,11.745992,C004,T001,,
764.0553642,2.0347886,1.8247038,11.818257,C004,T001,,
764.0574147,2.0281019,1.8079548,11.788023,C004,T001,,
764.0594652,2.0178976,1.8392949,11.844433,C004,T001,,
764.0615158,2.0160899,1.8302764,11.828272,C004,T001,,
764.0635663,2.007251,1.8516619,11.866501,C004,T001,,
764.0656168,2.0040257,1.8452203,11.85502,C004,T001,,
764.0676673,2.0066276,1.8516306,11.866446,C004,T001,,
764.0697179,2.0070555,1.8576136,11.877084,C004,T001,,
764.0717684,2.0114698,1.8312268,11.829978,C004,T001,,
764.0738189,2.0099187,1.8530383,11.868951,C004,T001,,
764.0758694,2.0124002,1.8491242,11.861982,C004,T001,,
764.07792,2.0139761,1.839738,11.845225,C004,T001,,
764.0799705,2.0151629,1.8300152,11.827803,C004,T001,,
764.082021,2.0133913,1.8436775,11.852266,C004,T001,,
764.0840715,2.0201709,1.837844,11.841837,C004,T001,,
764.0861221,2.0275686,1.827035,11.822449,C004,T001,,
764.0881726,2.0338929,1.8573624,11.876638,C004,T001,,
764.0902231,2.0424373,1.8257189,11.820083,C004,T001,,
764.0922736,2.0408988,1.8433932,11.851758,C004,T001,,
764.0943242,2.0451212,1.82859,11.825244,C004,T001,,
764.0963747,2.0466783,1.8438439,11.852563,C004,T001,,
764.0984252,2.0552509,1.8149191,11.800619,C004,T001,,
764.1004757,2.057718,1.8377365,11.841644,C004,T001,,
764.1025263,2.0574017,1.8432802,11.851556,C004,T001,,
764.1045768,2.0604415,1.8278117,11.823845,C004,T001,,
764.1066273,2.0654283,1.8380331,11.842175,C004,T001,,
764.1086778,2.0632627,1.8548797,11.872226,C004,T001,,
764.1107284,2.0633538,1.8415687,11.848498,C004,T001,,
764.1127789,2.0620801,1.8630806,11.886783,C004,T001,,
764.1148294,2.0663767,1.8339261,11.834819,C004,T001,,
764.1168799,2.0755138,1.8304709,11.828621,C004,T001,,
764.1189305,2.0792034,1.8482339,11.860395,C004,T001,,
764.120981,2.0854487,1.8623646,11.885514,C004,T001,,
764.1230315,2.0817268,1.8763357,11.910215,C004,T001,,
764.125082,2.0785258,1.8710326,11.900855,C004,T001,,
764.1271326,2.0875125,1.8427507,11.85061,C004,T001,,
764.1291831,2.0917726,1.8424313,11.85004,C004,T001,,
764.1312336,2.0849326,1.8934709,11.940329,C004,T001,,
764.1332841,2.0823259,1.8659289,11.891828,C004,T001,,
764.1353347,2.0769985,1.8822796,11.920683,C004,T001,,
764.1373852,2.0770531,1.8941665,11.941547,C004,T001,,
764.1394357,2.082844,1.8482473,11.860419,C004,T001,,
764.1414862,2.0808187,1.8714508,11.901594,C004,T001,,
764.1435368,2.0788379,1.8893297,11.933069,C004,T001,,
764.1455873,2.0694506,1.8893852,11.933166,C004,T001,,
764.1476378,2.0720005,1.8503878,11.864233,C004,T001,,
764.1496883,2.0735598,1.8783069,11.913689,C004,T001,,
764.1517389,2.0780957,1.8691664,11.897556,C004,T001,,
764.1537894,2.0717716,1.8709252,11.900665,C004,T001,,
764.1558399,2.0725746,1.8551084,11.872632,C004,T001,,
764.1578904,2.063494,1.8573139,11.876552,C004,T001,,
764.1599409,2.0590246,1.8981166,11.948459,C004,T001,,
764.1619915,2.0578964,1.876561,11.910612,C004,T001,,
764.164042,2.0545809,1.8778342,11.912856,C004,T001,,
764.1660925,2.0515323,1.8915812,11.937017,C004,T001,,
764.168143,2.0463576,1.8801588,11.916951,C004,T001,,
764.1701936,2.0308735,1.8793561,11.915537,C004,T001,,
764.1722441,2.0192075,1.8759596,11.909552,C004,T001,,
764.1742946,2.0182991,1.8988794,11.949793,C004,T001,,
764.1763451,2.0299323,1.8557191,11.873718,C004,T001,,
764.1783957,2.0253205,1.8671932,11.894066,C004,T001,,
764.1804462,2.0174398,1.8977073,11.947744,C004,T001,,
764.1824967,2.0167325,1.9128836,11.974209,C004,T001,,
764.1845472,2.016057,1.8673105,11.894274,C004,T001,,
764.1865978,2.0164692,1.8491824,11.862085,C004,T001,,
764.1886483,2.0163429,1.8562008,11.874574,C004,T001,,
764.1906988,2.0146542,1.8719707,11.902512,C004,T001,,
764.1927493,2.007339,1.870527,11.899961,C004,T001,,
764.1947999,2.0015571,1.8684332,11.89626,C004,T001,,
764.1968504,2.0053475,1.8927147,11.939004,C004,T001,,
764.1989009,2.0118933,1.8633152,11.887199,C004,T001,,
764.2009514,2.0175207,1.8247041,11.818258,C004,T001,,
764.203002,2.0170314,1.813839,11.798668,C004,T001,,
764.2050525,2.0167203,1.857491,11.876866,C004,T001,,
764.207103,2.0185356,1.8834158,11.922682,C004,T001,,
764.2091535,2.0213778,1.8715088,11.901696,C004,T001,,
764.2112041,2.0149674,1.861674,11.88429,C004,T001,,
764.2132546,2.0236754,1.8357407,11.838071,C004,T001,,
764.2153051,2.034831,1.8344456,11.83575,C004,T001,,
764.2173556,2.0354984,1.8669833,11.893695,C004,T001,,
764.2194062,2.0388246,1.842433,11.850043,C004,T001,,
764.2214567,2.0223656,1.8431985,11.85141,C004,T001,,
764.2235072,2.0043509,1.8725854,11.903597,C004,T001,,
764.2255577,2.0175669,1.806002,11.784485,C004,T001,,
764.2276083,2.027297,1.8453935,11.855329,C004,T001,,
764.2296588,2.0277281,1.8521959,11.867452,C004,T001,,
764.2317093,2.0437176,1.8384525,11.842926,C004,T001,,
764.2337598,2.0312808,1.8721747,11.902872,C004,T001,,
764.2358104,2.0422626,1.8304596,11.828601,C004,T001,,
764.2378609,2.059525,1.8521212,11.867319,C004,T001,,
764.2399114,2.082756,1.8529261,11.868751,C004,T001,,
764.2419619,2.0950551,1.855095,11.872609,C004,T001,,
764.2440125,2.0986218,1.8429511,11.850968,C004,T001,,
764.246063,2.106812,1.8471364,11.858438,C004,T001,,
764.2481135,2.1142757,1.8520533,11.867198,C004,T001,,
764.250164,2.1191132,1.8604978,11.882204,C004,T001,,
764.2522146,2.1387267,1.8517518,11.866661,C004,T001,,
764.2542651,2.1422236,1.8357892,11.838158,C004,T001,,
764.2563156,2.1429083,1.8797408,11.916215,C004,T001,,
764.2583661,2.1500187,1.8942405,11.941677,C004,T001,,
764.2604167,2.1657085,1.8461652,11.856706,C004,T001,,
764.2624672,2.1716878,1.8674375,11.894498,C004,T001,,
764.2645177,2.1910691,1.8387412,11.843442,C004,T001,,
764.2665682,2.186847,1.9373467,12.016551,C004,T001,,
764.2686188,2.1977,1.8856555,11.926618,C004,T001,,
764.2706693,2.1981342,1.8829178,11.921806,C004,T001,,
764.2727198,2.1958873,1.8957222,11.944271,C004,T001,,
764.2747703,2.2008131,1.8633318,11.887228,C004,T001,,
764.2768209,2.2104671,1.8591017,11.879726,C004,T001,,
764.2788714,2.21051,1.833962,11.834883,C004,T001,,
764.2809219,2.2043948,1.8397566,11.845259,C004,T001,,
764.2829724,2.2028241,1.8431716,11.851362,C004,T001,,
764.285023,2.2011251,1.8110546,11.793634,C004,T001,,
764.2870735,2.1987033,1.7888418,11.753274,C004,T001,,
764.289124,2.1925647,1.776055,11.729877,C004,T001,,
764.2911745,2.1894753,1.7929498,11.760766,C004,T001,,
764.2932251,2.1816106,1.7741075,11.726302,C004,T001,,
764.2952756,2.1867971,1.744483,11.67158,C004,T001,,
764.2973261,2.1842082,1.7524674,11.686394,C004,T001,,
764.2993766,2.1739106,1.7803091,11.737674,C004,T001,,
764.3014272,2.1756542,1.7313688,11.647141,C004,T001,,
764.3034777,2.1655197,1.7188995,11.623779,C004,T001,,
764.3055282,2.1699996,1.7269882,11.638948,C004,T001,,
764.3075787,2.1641009,1.7615229,11.703137,C004,T001,,
764.3096293,2.1637628,1.7198849,11.62563,C004,T001,,
764.3116798,2.1649947,1.695485,11.579579,C004,T001,,
764.3137303,2.1580226,1.7220212,11.629639,C004,T001,,
764.3157808,2.1657953,1.7151747,11.616777,C004,T001,,
764.3178314,2.1584983,1.7559392,11.692821,C004,T001,,
764.3198819,2.1682034,1.7344401,11.652876,C004,T001,,
764.3219324,2.1703143,1.7412275,11.665526,C004,T001,,
764.3239829,2.1841199,1.6989291,11.586108,C004,T001,,
764.3260335,2.1822524,1.7450378,11.672611,C004,T001,,
764.328084,2.1880836,1.7770703,11.731739,C004,T001,,
764.3301345,2.1829052,1.7318398,11.648021,C004,T001,,
764.332185,2.1811838,1.7432733,11.669331,C004,T001,,
764.3342356,2.1739745,1.7772397,11.73205,C004,T001,,
764.3362861,2.170892,1.7627015,11.705312,C004,T001,,
764.3383366,2.156914,1.7453296,11.673153,C004,T001,,
764.3403871,2.1522658,1.7166948,11.619636,C004,T001,,
764.3424377,2.1444712,1.7229776,11.631433,C004,T001,,
764.3444882,2.1364698,1.7173009,11.620775,C004,T001,,
764.3465387,2.1461198,1.6977965,11.583962,C004,T001,,
764.3485892,2.1527655,1.6733465,11.53738,C004,T001,,
764.3506398,2.1549554,1.6759412,11.542346,C004,T001,,
764.3526903,2.1469886,1.6913117,11.571655,C004,T001,,
764.3547408,2.1386712,1.6987,11.585674,C004,T001,,
764.3567913,2.1389844,1.7086856,11.604552,C004,T001,,
764.3588419,2.1384258,1.6691364,11.529309,C004,T001,,
764.3608924,2.1473689,1.6580479,11.507982,C004,T001,,
764.3629429,2.137625,1.7165176,11.619303,C004,T001,,
764.3649934,2.132251,1.7072387,11.601821,C004,T001,,
764.367044,2.1398029,1.6762094,11.54286,C004,T001,,
764.3690945,2.1289129,1.6506631,11.493722,C004,T001,,
764.371145,2.1233368,1.6378943,11.468955,C004,T001,,
764.3731955,2.1111414,1.649984,11.492408,C004,T001,,
764.3752461,2.1175287,1.6397352,11.472534,C004,T001,,
764.3772966,2.1267862,1.6581242,11.508129,C004,T001,,
764.3793471,2.1197608,1.7030023,11.593817,C004,T001,,
764.3813976,2.129523,1.6116503,11.417611,C004,T001,,
764.3834482,2.1193249,1.6264027,11.446546,C004,T001,,
764.3854987,2.1268125,1.5997093,11.394049,C004,T001,,
764.3875492,2.1147153,1.6806386,11.551324,C004,T001,,
764.3895997,2.1116972,1.6438606,11.480545,C004,T001,,
764.3916503,2.111604,1.6117675,11.417841,C004,T001,,
764.3937008,2.1306493,1.5501438,11.294867,C004,T001,,
764.3957513,2.1235814,1.6389627,11.471033,C004,T001,,
764.3978018,2.0982215,1.6789677,11.548133,C004,T001,,
764.3998524,2.0700619,1.6881729,11.565685,C004,T001,,
764.4019029,2.0581889,1.630169,11.453903,C004,T001,,
764.4039534,2.0344539,1.6267002,11.447128,C004,T001,,
764.4060039,2.0041299,1.662654,11.516854,C004,T001,,
764.4080545,1.985657,1.6578124,11.507528,C004,T001,,
764.410105,1.9746915,1.5972991,11.389278,C004,T001,,
764.4121555,-999,-999,-999,C004,T001,,
764.414206,-999,-999,-999,C004,T001,,
764.4162566,-999,-999,-999,C004,T001,,
764.4183071,-999,-999,-999,C004,T001,,
764.4203576,-999,-999,-999,C004,T001,,
764.4224081,-999,-999,-999,C004,T001,,
764.4244587,-999,-999,-999,C004,T001,,
764.4265092,-999,-999,-999,C004,T001,,
764.4285597,-999,-999,-999,C004,T001,,
764.4306102,-999,-999,-999,C004,T001,,
764.4326608,-999,-999,-999,C004,T001,,
764.4347113,-999,-999,-999,C004,T001,,
764.4367618,-999,-999,-999,C004,T001,,
764.4388123,-999,-999,-999,C004,T001,,
764.4408629,-999,-999,-999,C004,T001,,
764.4429134,-999,-999,-999,C004,T001,,
764.4449639,-999,-999,-999,C004,T001,,
764.4470144,-999,-999,-999,C004,T001,,
764.449065,2.1138201,2.0529923,12.211647,C004,T001,,
764.4511155,2.1336277,1.9749209,12.08084,C004,T001,,
764.453166,2.1703887,1.8997221,11.951266,C004,T001,,
764.4552165,2.1724584,1.8270262,11.822434,C004,T001,,
764.4572671,2.1778667,1.7753041,11.728499,C004,T001,,
764.4593176,2.178833,1.8157881,11.802189,C004,T001,,
764.4613681,2.1661007,1.8246166,11.8181,C004,T001,,
764.4634186,2.1801021,1.7955068,11.765422,C004,T001,,
764.4654692,2.186383,1.8399804,11.845659,C004,T001,,
764.4675197,2.1945753,1.8343482,11.835576,C004,T001,,
764.4695702,2.1832104,1.8512053,11.865689,C004,T001,,
764.4716207,2.1871428,1.8861475,11.927483,C004,T001,,
764.4736713,2.1907442,1.9098921,11.969004,C004,T001,,
764.4757218,2.2013597,1.8830734,11.92208,C004,T001,,
764.4777723,2.2096028,1.8695437,11.898223,C004,T001,,
764.4798228,2.205122,1.8759475,11.90953,C004,T001,,
764.4818734,2.2161806,1.7900292,11.755441,C004,T001,,
764.4839239,2.2119737,1.8382232,11.842515,C004,T001,,
764.4859744,2.2175698,1.8048705,11.782434,C004,T001,,
764.4880249,2.2067752,1.8147334,11.800284,C004,T001,,
764.4900755,2.1990776,1.8335408,11.834128,C004,T001,,
764.492126,2.1852667,1.8528726,11.868656,C004,T001,,
764.4941765,2.1346288,1.8823013,11.920721,C004,T001,,
764.496227,2.1051984,1.867398,11.894429,C004,T001,,
764.4982776,2.1002271,1.8312485,11.830017,C004,T001,,
764.5003281,2.0847461,1.8185396,11.807154,C004,T001,,
764.5023786,2.0410547,1.8198664,11.809546,C004,T001,,
764.5044291,2.0377567,1.8217711,11.812978,C004,T001,,
764.5064797,2.0470705,1.8553766,11.873109,C004,T001,,
764.5085302,2.0197201,1.8685334,11.896437,C004,T001,,
764.5105807,2.0709496,1.7130675,11.612811,C004,T001,,
764.5126312,2.12988,1.8371458,11.840587,C004,T001,,
764.5146818,2.1305537,1.8696953,11.898491,C004,T001,,
764.5167323,2.1254077,1.9036459,11.958118,C004,T001,,
764.5187828,2.1173298,1.8976543,11.947651,C004,T001,,
764.5208333,2.1157012,1.860998,11.883091,C004,T001,,
764.5228839,2.1109912,1.8539797,11.870626,C004,T001,,
764.5249344,2.1079106,1.8522953,11.867629,C004,T001,,
764.5269849,2.1108813,1.868572,11.896505,C004,T001,,
764.5290354,2.1178732,1.8112766,11.794036,C004,T001,,
764.531086,2.1167564,1.8492507,11.862207,C004,T001,,
764.5331365,2.1145396,1.820926,11.811455,C004,T001,,
764.535187,2.119324,1.8029037,11.778866,C004,T001,,
764.5372375,2.1217678,1.7842215,11.744834,C004,T001,,
764.5392881,2.1180625,1.8182951,11.806713,C004,T001,,
764.5413386,2.1149709,1.82969,11.827219,C004,T001,,
764.5433891,2.120985,1.7781705,11.733756,C004,T001,,
764.5454396,2.1197009,1.7942117,11.763064,C004,T001,,
764.5474902,2.128654,1.7879143,11.751581,C004,T001,,
764.5495407,2.130933,1.776859,11.731352,C004,T001,,
764.5515912,2.1301785,1.7849447,11.746156,C004,T001,,
764.5536417,2.1305423,1.7847888,11.745871,C004,T001,,
764.5556923,2.1320779,1.7866957,11.749356,C004,T001,,
764.5577428,2.1232865,1.7853065,11.746817,C004,T001,,
764.5597933,2.1096804,1.7707856,11.720199,C004,T001,,
764.5618438,2.0575337,1.8190815,11.808131,C004,T001,,
764.5638944,-999,-999,-999,C004,T001,,
764.5659449,1.9207413,1.8170733,11.804508,C004,T001,,
764.5679954,-999,-999,-999,C004,T001,,
764.5700459,-999,-999,-999,C004,T001,,
764.5720965,2.0637863,1.7249573,11.635144,C004,T001,,
764.574147,2.0905364,1.768409,11.715828,C004,T001,,
764.5761975,2.0977693,1.730153,11.644868,C004,T001,,
764.578248,2.095691,1.7200744,11.625986,C004,T001,,
764.5802986,2.085866,1.7397813,11.662833,C004,T001,,
764.5823491,2.0782628,1.7499627,11.681752,C004,T001,,
764.5843996,2.0762618,1.7580636,11.696749,C004,T001,,
764.5864501,2.0789802,1.7313699,11.647143,C004,T001,,
764.5885007,2.0785096,1.7504804,11.682712,C004,T001,,
764.5905512,2.0822554,1.749424,11.680753,C004,T001,,
764.5926017,2.0906096,1.7420747,11.667102,C004,T001,,
764.5946522,2.0934584,1.757,11.694783,C004,T001,,
764.5967028,2.0950892,1.7491908,11.680321,C004,T001,,
764.5987533,2.1015146,1.7546536,11.690442,C004,T001,,
764.6008038,2.1084297,1.7514709,11.684548,C004,T001,,
764.6028543,2.1188247,1.7306309,11.645762,C004,T001,,
764.6049049,2.1161242,1.7588284,11.698162,C004,T001,,
764.6069554,2.1143041,1.7531573,11.687672,C004,T001,,
764.6090059,2.1199818,1.7506001,11.682934,C004,T001,,
764.6110564,2.1352515,1.796042,11.766396,C004,T001,,
764.613107,2.1423566,1.7865571,11.749103,C004,T001,,
764.6151575,2.1345994,1.8008058,11.775057,C004,T001,,
764.617208,2.1368642,1.8165313,11.80353,C004,T001,,
764.6192585,2.144592,1.811124,11.79376,C004,T001,,
764.6213091,2.1482198,1.8216339,11.812731,C004,T001,,
764.6233596,2.1555736,1.8157723,11.80216,C004,T001,,
764.6254101,2.1609259,1.852277,11.867596,C004,T001,,
764.6274606,2.1627967,1.8597796,11.880929,C004,T001,,
764.6295112,2.1681247,1.8502243,11.863941,C004,T001,,
764.6315617,2.1626141,1.8697596,11.898605,C004,T001,,
764.6336122,2.1553619,1.8746746,11.907285,C004,T001,,
764.6356627,2.1515558,1.8833383,11.922545,C004,T001,,
764.6377133,2.1375594,1.8805417,11.917625,C004,T001,,
764.6397638,2.1473191,1.8827405,11.921494,C004,T001,,
764.6418143,2.1379216,1.8915817,11.937018,C004,T001,,
764.6438648,2.1502149,1.8945132,11.942154,C004,T001,,
764.6459154,2.1517565,1.9091512,11.967714,C004,T001,,
764.6479659,2.1587088,1.8958923,11.944568,C004,T001,,
